,wall_time,step,value
932,1645200696.8796744,671760,-1286.2611083984375
933,1645200828.3507109,672480,-1618.135009765625
934,1645200959.4280481,673200,-1551.07666015625
935,1645201087.6047792,673920,-1416.689453125
936,1645201219.821582,674640,-1771.5958251953125
937,1645201349.876016,675360,-1639.7994384765625
938,1645201477.275341,676080,-1355.322265625
939,1645201602.42879,676800,-1359.243896484375
940,1645201730.8953078,677520,-1718.4052734375
941,1645201859.3789685,678240,-1653.6641845703125
942,1645201988.7463005,678960,-1621.0155029296875
943,1645202119.5395613,679680,-1645.5067138671875
944,1645202245.7598336,680400,-1500.10888671875
945,1645202371.714075,681120,-1391.465576171875
946,1645202498.0700967,681840,-1677.91943359375
947,1645202630.3177931,682560,-1500.9488525390625
948,1645202760.7493997,683280,-1889.2705078125
949,1645202884.4078302,684000,-1208.8743896484375
950,1645203015.825569,684720,-1682.0089111328125
951,1645203140.3425589,685440,-1130.167724609375
952,1645203266.1918104,686160,-1277.133056640625
953,1645203387.334017,686880,-1030.6497802734375
954,1645203511.5371225,687600,-1216.6458740234375
955,1645203637.4908679,688320,-1228.6466064453125
956,1645203762.208462,689040,-1333.62060546875
957,1645203879.3127549,689760,-949.0513916015625
958,1645204010.255302,690480,-1477.6064453125
959,1645204130.6944048,691200,-1033.61474609375
960,1645204253.122446,691920,-1237.6641845703125
961,1645204374.7853367,692640,-1146.578857421875
962,1645204496.45445,693360,-1155.2022705078125
963,1645204619.413704,694080,-1085.2130126953125
964,1645204742.3928854,694800,-1151.2930908203125
965,1645204866.6845908,695520,-1274.2164306640625
966,1645204985.2280173,696240,-744.4447021484375
967,1645205109.9841359,696960,-1607.7611083984375
968,1645205241.9441235,697680,-1791.0631103515625
969,1645205364.3277466,698400,-1202.62744140625
970,1645205489.4085097,699120,-1190.3538818359375
971,1645205613.038202,699840,-938.7886352539062
972,1645205736.1176293,700560,-1232.5677490234375
973,1645205864.4163747,701280,-1561.653076171875
974,1645205989.0548031,702000,-1885.1866455078125
975,1645206119.602818,702720,-2008.899169921875
976,1645206244.924873,703440,-1001.6180419921875
977,1645206371.63977,704160,-1098.6533203125
978,1645206499.081447,704880,-1360.57470703125
979,1645206620.1730962,705600,-884.3744506835938
980,1645206745.313835,706320,-1301.854736328125
981,1645206859.5736759,707040,-578.461669921875
982,1645206981.9568114,707760,-1165.2578125
983,1645207106.2959316,708480,-761.125
984,1645207231.2566328,709200,-655.0869140625
985,1645207354.4368882,709920,-936.080810546875
986,1645207474.742606,710640,-744.6624755859375
987,1645207591.9849875,711360,-712.0069580078125
988,1645207714.6212525,712080,-1131.7080078125
989,1645207843.2242188,712800,-1338.693115234375
990,1645207969.424126,713520,-1058.6044921875
991,1645208095.7859669,714240,-839.6258544921875
992,1645208217.4577188,714960,-639.2161254882812
993,1645208341.0547168,715680,-1109.5350341796875
994,1645208466.5701678,716400,-1014.4788818359375
995,1645208588.6298206,717120,-904.4136352539062
996,1645208707.8670735,717840,-749.479736328125
997,1645208828.576815,718560,-589.3977661132812
998,1645208951.9559553,719280,-1175.546630859375
999,1645209073.5277321,720000,-757.73779296875
1000,1645209198.2854545,720720,-1027.3338623046875
1001,1645209323.9371223,721440,-1170.6363525390625
1002,1645209445.4277864,722160,-655.959716796875
1003,1645209570.6604476,722880,-968.5016479492188
1004,1645209693.3789961,723600,-756.0513916015625
1005,1645209817.6900365,724320,-885.2313842773438
1006,1645209941.4596138,725040,-876.16748046875
1007,1645210062.307253,725760,-697.9691772460938
1008,1645210184.0799932,726480,-873.302490234375
1009,1645210301.6034298,727200,-787.6386108398438
1010,1645210421.2295864,727920,-738.0777587890625
1011,1645210541.7818358,728640,-811.6758422851562
1012,1645210662.0071564,729360,-683.1477661132812
1013,1645210786.4144857,730080,-1174.5130615234375
1014,1645210903.3811016,730800,-785.4288940429688
1015,1645211021.1440551,731520,-655.558349609375
1016,1645211138.0858777,732240,-657.45751953125
1017,1645211256.696933,732960,-812.2355346679688
1018,1645211373.8811579,733680,-738.2374877929688
1019,1645211489.6783183,734400,-702.7669677734375
1020,1645211608.5000312,735120,-910.3338623046875
1021,1645211726.6985803,735840,-858.8735961914062
1022,1645211850.1259,736560,-1012.7960815429688
1023,1645211969.77169,737280,-891.2355346679688
1024,1645212090.6533535,738000,-1104.455810546875
1025,1645212211.01137,738720,-702.92333984375
1026,1645212331.377916,739440,-960.4525146484375
1027,1645212452.0415823,740160,-732.8802490234375
1028,1645212574.4966874,740880,-721.2333374023438
1029,1645212696.5098593,741600,-1244.8131103515625
1030,1645212813.785629,742320,-597.9419555664062
1031,1645212931.8413334,743040,-786.9344482421875
1032,1645213056.9424102,743760,-1082.9189453125
1033,1645213171.9695487,744480,-796.7194213867188
1034,1645213288.6640873,745200,-631.899169921875
1035,1645213407.4723206,745920,-876.9008178710938
1036,1645213527.4209876,746640,-1058.572998046875
1037,1645213651.2957795,747360,-1117.2872314453125
1038,1645213771.5969925,748080,-694.11083984375
1039,1645213885.6828606,748800,-710.8072509765625
1040,1645214005.2712166,749520,-674.8855590820312
1041,1645214124.207401,750240,-684.2510986328125
1042,1645214242.2656455,750960,-728.675537109375
1043,1645214358.8370557,751680,-728.8902587890625
1044,1645214476.5157306,752400,-775.1058349609375
1045,1645214598.9612126,753120,-875.844970703125
1046,1645214721.6362903,753840,-883.8116455078125
1047,1645214847.2125812,754560,-780.4783325195312
1048,1645214969.658602,755280,-622.3655395507812
1049,1645215090.7555969,756000,-652.1278076171875
1050,1645215213.2368767,756720,-988.334716796875
1051,1645215332.7910552,757440,-902.89697265625
1052,1645215457.836067,758160,-745.23779296875
1053,1645215581.1149473,758880,-1052.04638671875
1054,1645215700.811261,759600,-712.6219482421875
1055,1645215822.7763515,760320,-998.8128051757812
1056,1645215942.9745293,761040,-757.076416015625
1057,1645216068.3425736,761760,-1154.693603515625
1058,1645216189.647569,762480,-745.0369262695312
1059,1645216313.2333784,763200,-1139.0155029296875
1060,1645216435.323051,763920,-1143.6552734375
1061,1645216558.0126526,764640,-683.0236206054688
1062,1645216678.5389123,765360,-811.0639038085938
1063,1645216802.0824356,766080,-1096.9383544921875
1064,1645216924.3467357,766800,-877.888916015625
1065,1645217046.832928,767520,-802.7997436523438
1066,1645217169.0314999,768240,-661.36474609375
1067,1645217285.7512412,768960,-600.1702880859375
1068,1645217409.9098234,769680,-921.792236328125
1069,1645217536.3755825,770400,-1258.11083984375
1070,1645217656.8417995,771120,-669.145263671875
1071,1645217777.8151307,771840,-646.925537109375
1072,1645217900.3240178,772560,-736.5416870117188
1073,1645218024.615503,773280,-837.2088623046875
1074,1645218149.0764375,774000,-889.8672485351562
1075,1645218272.7669854,774720,-895.5922241210938
1076,1645218393.2486606,775440,-675.79248046875
1077,1645218514.5506513,776160,-623.5469360351562
1078,1645218630.7875447,776880,-487.24859619140625
1079,1645218751.996682,777600,-715.2202758789062
1080,1645218871.485101,778320,-609.778076171875
1081,1645218986.5099192,779040,-539.8505859375
1082,1645219106.9587638,779760,-667.5691528320312
1083,1645219227.2779443,780480,-574.3660888671875
1084,1645219342.7619693,781200,-497.8791809082031
1085,1645219470.2502863,781920,-1025.8541259765625
1086,1645219589.4647627,782640,-700.1561279296875
1087,1645219707.4228423,783360,-835.4136352539062
1088,1645219827.4595664,784080,-846.2022094726562
1089,1645219945.9558318,784800,-658.9408569335938
1090,1645220062.7487855,785520,-521.7455444335938
1091,1645220181.7173336,786240,-664.9127807617188
1092,1645220300.2597995,786960,-769.2416381835938
1093,1645220419.139912,787680,-731.8139038085938
1094,1645220542.109442,788400,-1144.0172119140625
1095,1645220662.0310364,789120,-826.2388916015625
1096,1645220779.4478912,789840,-660.633056640625
1097,1645220897.436445,790560,-819.9328002929688
1098,1645221019.9094043,791280,-908.9788818359375
1099,1645221137.011214,792000,-909.284423828125
1100,1645221256.674342,792720,-866.8394165039062
1101,1645221380.6329308,793440,-1162.060546875
1102,1645221496.2216053,794160,-628.2211303710938
1103,1645221613.5135043,794880,-616.13720703125
1104,1645221732.1635845,795600,-885.8300170898438
1105,1645221844.0825896,796320,-549.3491821289062
1106,1645221958.221912,797040,-562.044189453125
1107,1645222072.2737088,797760,-873.6797485351562
1108,1645222184.1175134,798480,-506.79779052734375
1109,1645222297.2939365,799200,-482.86444091796875
1110,1645222415.4569721,799920,-742.2352905273438
1111,1645222534.9965599,800640,-872.0077514648438
1112,1645222652.0326042,801360,-704.0800170898438
1113,1645222769.1543841,802080,-775.2496948242188
1114,1645222883.7096136,802800,-605.5097045898438
1115,1645222996.4947627,803520,-574.3430786132812
1116,1645223110.1190946,804240,-625.3839111328125
1117,1645223223.1414497,804960,-759.4033203125
1118,1645223338.6994653,805680,-661.413330078125
1119,1645223454.312967,806400,-712.2186279296875
1120,1645223566.2296364,807120,-622.4419555664062
1121,1645223681.5236695,807840,-686.5003051757812
1122,1645223796.4190962,808560,-697.4366455078125
1123,1645223907.8357763,809280,-683.6316528320312
1124,1645224017.4738412,810000,-524.04638671875
1125,1645224128.5428815,810720,-698.3294677734375
1126,1645224239.738539,811440,-630.6749877929688
1127,1645224348.1805172,812160,-526.2311401367188
1128,1645224459.3710268,812880,-497.4216613769531
1129,1645224568.4274402,813600,-441.4055480957031
1130,1645224678.1553354,814320,-482.4547119140625
1131,1645224789.7002583,815040,-598.2608032226562
1132,1645224902.2208884,815760,-544.088623046875
1133,1645225013.4268239,816480,-505.20361328125
1134,1645225123.758499,817200,-450.4527893066406
1135,1645225236.514958,817920,-506.9488830566406
1136,1645225348.6504807,818640,-459.586669921875
1137,1645225461.2845354,819360,-453.05694580078125
1138,1645225573.7180598,820080,-541.20166015625
1139,1645225689.878413,820800,-610.7866821289062
1140,1645225803.8583846,821520,-532.0822143554688
1141,1645225919.9802077,822240,-626.1058349609375
1142,1645226036.2900648,822960,-564.7494506835938
1143,1645226150.0234926,823680,-656.2672119140625
1144,1645226267.1126697,824400,-518.3644409179688
1145,1645226387.5049584,825120,-942.334716796875
1146,1645226501.7050376,825840,-514.4369506835938
1147,1645226614.7951958,826560,-461.1202697753906
1148,1645226729.7937667,827280,-545.89111328125
1149,1645226846.7393556,828000,-738.6580810546875
1150,1645226963.9520366,828720,-802.14501953125
1151,1645227078.9095664,829440,-500.58721923828125
1152,1645227194.4891098,830160,-589.782470703125
1153,1645227307.211302,830880,-484.88360595703125
1154,1645227422.5098634,831600,-631.778076171875
1155,1645227536.7437983,832320,-590.7877807617188
1156,1645227647.510357,833040,-503.6252746582031
1157,1645227764.3095553,833760,-701.8622436523438
1158,1645227882.2153552,834480,-716.7769165039062
1159,1645228003.7851639,835200,-713.8047485351562
1160,1645228126.7898114,835920,-783.4733276367188
1161,1645228244.4245741,836640,-916.1074829101562
1162,1645228364.7081854,837360,-638.4047241210938
1163,1645228483.2273593,838080,-639.8433227539062
1164,1645228602.7515223,838800,-614.4421997070312
1165,1645228726.105584,839520,-715.9625244140625
1166,1645228845.478016,840240,-548.7216796875
1167,1645228962.6764972,840960,-585.8511352539062
1168,1645229079.9965813,841680,-649.9539184570312
1169,1645229192.4029937,842400,-452.7891540527344
1170,1645229311.6079373,843120,-688.1380615234375
1171,1645229434.0786586,843840,-743.7335815429688
1172,1645229552.5257647,844560,-567.9866943359375
1173,1645229676.9810069,845280,-648.2891845703125
1174,1645229795.3401654,846000,-535.6952514648438
1175,1645229914.7409945,846720,-730.6939086914062
1176,1645230037.8702142,847440,-1268.7197265625
1177,1645230159.2780344,848160,-956.73779296875
1178,1645230281.451311,848880,-685.23974609375
1179,1645230403.211097,849600,-913.8330688476562
1180,1645230518.803568,850320,-501.4211120605469
1181,1645230638.5851462,851040,-761.6830444335938
1182,1645230759.9907684,851760,-743.9260864257812
1183,1645230882.659466,852480,-575.3180541992188
1184,1645231009.2430031,853200,-790.685546875
1185,1645231130.8706763,853920,-866.1663818359375
1186,1645231253.9569333,854640,-763.2769165039062
1187,1645231374.836766,855360,-709.0708618164062
1188,1645231492.9176743,856080,-490.6777648925781
1189,1645231615.9685583,856800,-1144.941162109375
1190,1645231739.388163,857520,-686.1264038085938
1191,1645231860.355594,858240,-645.9385986328125
1192,1645231979.656276,858960,-556.9116821289062
1193,1645232099.9366233,859680,-573.5050048828125
1194,1645232219.5388184,860400,-578.971923828125
1195,1645232337.8157136,861120,-553.4872436523438
1196,1645232453.604608,861840,-538.3572387695312
1197,1645232570.996468,862560,-477.11248779296875
1198,1645232693.210085,863280,-891.7808227539062
1199,1645232821.56986,864000,-1314.2105712890625
1200,1645232939.665335,864720,-516.9669189453125
1201,1645233059.5465512,865440,-626.5286254882812
1202,1645233181.712827,866160,-675.0458374023438
1203,1645233299.3950582,866880,-506.2124938964844
1204,1645233419.0256698,867600,-675.6174926757812
1205,1645233540.7796988,868320,-741.2091674804688
1206,1645233660.2425103,869040,-890.5530395507812
1207,1645233778.0004647,869760,-566.4955444335938
1208,1645233898.4184477,870480,-677.87890625
1209,1645234013.96931,871200,-541.4116821289062
1210,1645234133.3497248,871920,-791.598876953125
1211,1645234252.881327,872640,-740.685546875
1212,1645234369.0795405,873360,-665.7305297851562
1213,1645234485.0782938,874080,-487.6191711425781
1214,1645234602.1731896,874800,-484.6030578613281
1215,1645234719.196743,875520,-520.2688598632812
1216,1645234833.1336524,876240,-493.27972412109375
1217,1645234957.660106,876960,-773.5116577148438
1218,1645235073.7814162,877680,-532.5677490234375
1219,1645235188.0365217,878400,-479.9008483886719
1220,1645235307.5368187,879120,-851.1519165039062
1221,1645235424.1725574,879840,-611.9341430664062
1222,1645235541.6074598,880560,-647.2191772460938
1223,1645235655.4887679,881280,-463.6827697753906
1224,1645235770.7197192,882000,-497.3958435058594
1225,1645235888.301627,882720,-698.3764038085938
1226,1645236004.6775398,883440,-549.2102661132812
1227,1645236128.1034985,884160,-734.2691650390625
1228,1645236249.1353564,884880,-1112.505859375
1229,1645236370.5779262,885600,-721.7066650390625
1230,1645236496.683658,886320,-739.1519165039062
1231,1645236620.678302,887040,-834.2208251953125
1232,1645236747.0578177,887760,-1259.6177978515625
1233,1645236871.8444142,888480,-749.0291748046875
1234,1645236997.5510156,889200,-1213.667236328125
1235,1645237117.5850425,889920,-630.723876953125
1236,1645237238.690411,890640,-676.4855346679688
1237,1645237358.308582,891360,-730.2869262695312
1238,1645237477.323484,892080,-657.869140625
1239,1645237600.7733455,892800,-665.2288818359375
1240,1645237726.035723,893520,-586.4908447265625
1241,1645237847.8324904,894240,-753.95361328125
1242,1645237974.4280581,894960,-1432.8421630859375
1243,1645238094.6138039,895680,-852.2388916015625
1244,1645238215.9898236,896400,-581.8041381835938
1245,1645238340.865728,897120,-884.1033325195312
1246,1645238458.7901282,897840,-481.2669372558594
1247,1645238573.8895113,898560,-445.2947082519531
1248,1645238691.3491688,899280,-495.2427673339844
1249,1645238816.928239,900000,-784.3141479492188
1250,1645238937.1344044,900720,-654.7625122070312
1251,1645239059.1153872,901440,-657.7125244140625
1252,1645239182.618543,902160,-588.6477661132812
1253,1645239301.824197,902880,-517.1427612304688
1254,1645239421.9516437,903600,-573.0272216796875
1255,1645239545.0511768,904320,-832.7133178710938
1256,1645239665.6564949,905040,-599.9883422851562
1257,1645239781.286698,905760,-477.32916259765625
1258,1645239902.4989355,906480,-847.3383178710938
1259,1645240019.9267738,907200,-605.7736206054688
1260,1645240135.924117,907920,-636.143310546875
1261,1645240255.7440023,908640,-817.167236328125
1262,1645240371.5342457,909360,-566.1041870117188
1263,1645240489.3106492,910080,-558.034423828125
1264,1645240610.6840656,910800,-597.6944580078125
1265,1645240723.9179795,911520,-525.6113891601562
1266,1645240839.7765658,912240,-568.8741455078125
1267,1645240955.1879246,912960,-629.9847412109375
1268,1645241072.8069081,913680,-838.0355834960938
1269,1645241186.7223358,914400,-483.85693359375
1270,1645241301.6960666,915120,-599.7608032226562
1271,1645241415.9999764,915840,-522.2997436523438
1272,1645241540.8893383,916560,-997.55859375
1273,1645241662.0061154,917280,-611.3908081054688
1274,1645241786.1404884,918000,-773.653076171875
1275,1645241904.426546,918720,-680.4260864257812
1276,1645242026.454738,919440,-928.030029296875
1277,1645242144.6358356,920160,-502.80194091796875
1278,1645242263.563995,920880,-655.8171997070312
1279,1645242380.0169473,921600,-475.625
1280,1645242502.712012,922320,-970.3452758789062
1281,1645242618.0915565,923040,-452.4566650390625
1282,1645242733.1983032,923760,-500.3394470214844
1283,1645242848.384389,924480,-524.0191650390625
1284,1645242966.4425564,925200,-601.0977783203125
1285,1645243086.905638,925920,-643.498046875
1286,1645243213.8103647,926640,-1573.119384765625
1287,1645243330.840894,927360,-522.241943359375
1288,1645243458.3704486,928080,-1125.43359375
1289,1645243578.0142884,928800,-577.667236328125
1290,1645243694.518747,929520,-408.431396484375
1291,1645243813.6198363,930240,-815.1552734375
1292,1645243932.7027292,930960,-542.2147216796875
1293,1645244051.0050554,931680,-541.8319702148438
1294,1645244165.693251,932400,-415.9624938964844
1295,1645244283.0190759,933120,-605.6011352539062
1296,1645244398.2643254,933840,-398.52056884765625
1297,1645244519.3018718,934560,-801.9905395507812
1298,1645244631.6910443,935280,-409.6019592285156
1299,1645244745.675336,936000,-396.48529052734375
1300,1645244855.5739267,936720,-380.00140380859375
1301,1645244970.4076514,937440,-483.677490234375
1302,1645245082.4225473,938160,-433.8275146484375
1303,1645245203.9073167,938880,-586.0066528320312
1304,1645245320.2128115,939600,-519.8660888671875
1305,1645245439.692312,940320,-629.5549926757812
1306,1645245556.301013,941040,-447.8983459472656
1307,1645245673.4982557,941760,-554.2283325195312
1308,1645245792.7975564,942480,-674.36279296875
1309,1645245905.556872,943200,-391.40887451171875
1310,1645246018.2377207,943920,-390.5386047363281
1311,1645246134.5054562,944640,-517.4466552734375
1312,1645246248.8248734,945360,-475.5583190917969
1313,1645246362.4625182,946080,-402.76861572265625
1314,1645246483.7979717,946800,-688.0247192382812
1315,1645246598.1342,947520,-430.5939025878906
1316,1645246715.1996088,948240,-542.7294311523438
1317,1645246831.3680303,948960,-426.3299865722656
1318,1645246943.269438,949680,-414.5586242675781
1319,1645247055.1203985,950400,-426.64776611328125
1320,1645247167.0467842,951120,-550.3511352539062
1321,1645247282.3545587,951840,-391.3883361816406
1322,1645247402.7120774,952560,-566.588623046875
1323,1645247520.0519435,953280,-784.19970703125
1324,1645247637.8639815,954000,-499.209716796875
1325,1645247758.1502206,954720,-502.19000244140625
1326,1645247871.6108532,955440,-463.7835998535156
1327,1645247987.6708128,956160,-479.0797119140625
1328,1645248107.4597566,956880,-525.0616455078125
1329,1645248225.819281,957600,-481.6549987792969
1330,1645248337.6031678,958320,-585.9752807617188
1331,1645248452.5110948,959040,-479.693603515625
1332,1645248567.6507683,959760,-553.3158569335938
1333,1645248689.9204977,960480,-648.6983032226562
1334,1645248809.1373007,961200,-627.9730834960938
1335,1645248932.116964,961920,-648.3875122070312
1336,1645249049.2457845,962640,-422.411376953125
1337,1645249168.7541008,963360,-573.73583984375
1338,1645249284.5784264,964080,-741.5633544921875
1339,1645249399.7222896,964800,-454.1444396972656
1340,1645249514.8617556,965520,-481.8591613769531
1341,1645249630.892502,966240,-450.302490234375
1342,1645249751.192738,966960,-961.9308471679688
1343,1645249865.8488657,967680,-454.7691650390625
1344,1645249979.7934093,968400,-608.54443359375
1345,1645250092.0317733,969120,-401.72637939453125
1346,1645250207.1353645,969840,-560.2969360351562
1347,1645250317.5331383,970560,-372.2019348144531
1348,1645250429.7541156,971280,-480.7911071777344
1349,1645250544.973883,972000,-482.4291687011719
1350,1645250654.2246177,972720,-390.38055419921875
1351,1645250764.1295834,973440,-365.35137939453125
1352,1645250875.6941245,974160,-383.2366638183594
1353,1645250986.851389,974880,-398.5997314453125
1354,1645251102.0027206,975600,-520.4930419921875
1355,1645251212.8061705,976320,-455.3377685546875
1356,1645251324.5660357,977040,-425.8491516113281
1357,1645251440.5566604,977760,-502.38751220703125
1358,1645251552.2450256,978480,-426.2994384765625
1359,1645251661.3486664,979200,-438.0394592285156
1360,1645251771.7870102,979920,-381.0797119140625
1361,1645251887.986979,980640,-633.8958129882812
1362,1645251997.8606522,981360,-388.9599914550781
1363,1645252107.6626415,982080,-437.48138427734375
1364,1645252220.5068333,982800,-427.8988952636719
1365,1645252330.1738815,983520,-370.7466735839844
1366,1645252440.3844104,984240,-355.3127746582031
1367,1645252552.7894797,984960,-387.76165771484375
1368,1645252661.6979976,985680,-359.2208251953125
1369,1645252766.5909178,986400,-326.95416259765625
1370,1645252875.5394948,987120,-362.3691711425781
1371,1645252981.06488,987840,-330.4927673339844
1372,1645253088.3892574,988560,-343.4574890136719
1373,1645253196.5913625,989280,-349.66583251953125
1374,1645253302.474777,990000,-319.9413757324219
1375,1645253408.6402307,990720,-329.304443359375
1376,1645253515.364128,991440,-349.9788818359375
1377,1645253625.8996441,992160,-381.165283203125
1378,1645253732.7893937,992880,-354.5255432128906
1379,1645253842.2543104,993600,-370.0897216796875
1380,1645253950.6114974,994320,-430.70416259765625
1381,1645254061.8847122,995040,-429.2458190917969
1382,1645254174.6069164,995760,-407.5977783203125
1383,1645254281.6002603,996480,-361.42999267578125
1384,1645254390.8651145,997200,-374.1186218261719
1385,1645254500.071941,997920,-374.0188903808594
1386,1645254611.5285559,998640,-429.975830078125
1387,1645254721.9894762,999360,-436.6005554199219
1388,1645254831.1602788,1000080,-382.9261169433594
